USER_ID,alaska basil,alcohol future,alice ticket,alien potato,asia jacket,aztec iris,balance hostel,betty today,boston house,bronze sweden,bundle forget,cairo monarch,choice copy,cinema complex,cipher empty,cockpit circle,comedy clean,daniel global,degree forever,diana chariot,diesel jason,diploma vocal,epoxy insect,explain heaven,flame street,fractal heart,fresh shave,frozen command,gelatin prime,glass alpine,good info,gossip cotton,hand inca,harbor moral,helena poncho,henry distant,invent topic,judge sunday,july miami,kermit desert,leonid antenna,lesson switch,lexicon ingrid,liquid baggage,logic channel,loyal jungle,master nobody,medusa cuba,mercy chaos,mineral barcode,moment seminar,motel marvin,neptune before,ninja saga,north speed,nurse october,office triton,pardon thomas,parody athena,pegasus respond,percent edison,plume cowboy,provide flex,reverse royal,rider shine,sabine emotion,saint texas,salon pulse,scale phone,season arthur,segment meter,senator ozone,serial organic,shannon resume,sheriff java,silk gizmo,silver plate,similar malta,siren junior,solid express,spray karma,stella micro,stop door,sushi import,tarzan juliet,telecom pluto,textile strange,theory france,torso cricket,tower fantasy,trivial neon,tuna relax,tunnel nerve,turtle pierre,update vibrate,vampire teacher,ventura next,vodka bahama,volume pasta,zero nikita
111190,2,,0,,,4,,3,,,,,7,,,,,,6,1,,,,,,,,3,6,4,,,,0,,,10,,9,5,7,,0,3,,,,,6,10,9,,4,,1,,,,3,6,,,,4,5,,,,,,6,3,7,,6,3,,2,,,,,4,,,,5,,6,7,3,,,,,1,,0,3,3
111198,,3,3,,,,,1,,8,10,,,1,,,,,5,5,,,6,,4,,,5,,,8,,,5,,2,,,1,9,2,,,4,,,6,,,7,,9,,,8,,,,0,,,9,,0,,9,0,,9,,9,,,,,10,2,,,,,,1,,6,8,,8,,,,,9,,,5,3,1,,
111208,7,2,,8,,,,,,6,7,,,6,,,,7,,,,6,,6,2,,,,,,,,6,,,,7,,,,4,2,,3,7,,5,6,6,1,,5,,,,5,,6,4,,5,9,1,3,,1,,4,6,,7,,8,,3,9,2,,8,,2,,6,8,4,6,,5,2,,,8,4,2,5,,,,,2
111217,,3,,3,9,4,,8,8,,4,,,,,,7,,,,,,,8,,,8,7,9,,2,6,3,0,,,10,7,7,,9,,0,8,8,1,10,,7,,,5,,,,,10,6,,7,,9,4,,,,1,8,,,,1,,,6,4,,,,0,,5,1,,,,8,8,,,9,0,,,3,3,3,,,7
111222,,10,,,,,,7,8,1,,9,7,8,,6,,1,,,5,6,7,9,6,6,6,2,,,,,,3,0,,,9,9,2,8,7,,,5,1,,2,2,8,,6,,,,3,,3,,5,2,,,,7,,,,8,9,,7,2,5,0,,,7,,,4,,3,7,0,2,,,,,,3,,,2,0,,,1,9
111228,8,,,,,,,5,1,,,4,3,,9,,1,2,,9,2,,6,,,9,2,7,3,,,4,7,9,8,2,0,5,1,,,0,,,,6,,,,,1,8,6,6,8,8,,2,,5,,1,9,,5,,8,3,7,,,,,9,,,6,8,5,10,,,,9,,6,,,,3,7,6,,,10,,,,,7
111229,,1,3,2,,5,,4,2,8,,,5,3,,,,,,2,6,4,6,1,5,,7,,,2,,8,,,,,,2,,6,3,6,1,,,,0,,6,2,10,,,5,,,10,7,,,,4,1,1,3,,4,9,,,3,,,5,9,1,,,,,5,,6,3,,,9,,8,,7,7,,,,,,,9,2
111236,,8,,8,0,4,,,9,,,6,9,,,,4,,1,2,,,9,10,8,,,0,4,2,6,5,,,,,10,,,,,6,,,9,1,,9,4,,,,7,,,,8,,,2,7,,4,0,,,,,8,8,4,,,,3,1,9,8,,3,,,,,6,,,5,,,9,10,6,8,1,,,9,,
111239,7,3,,,5,4,,,,6,6,,,,5,6,,7,,4,4,6,,4,,,5,,,,5,,5,,6,,6,6,,,,,5,4,,,,5,,3,6,5,,,,,,,4,5,,7,,4,5,4,3,,5,6,,4,6,,,6,5,4,6,5,4,,5,,5,6,,,5,,6,,5,,6,5,7,7,5,
111244,5,,,6,5,,,,7,,6,,,6,,,,6,5,,,6,7,,,5,,3,,,,,5,4,4,3,6,8,,,5,5,,,7,4,,,5,3,,,,,,4,,5,6,6,,,,5,6,3,4,5,,,6,,,5,,6,,3,6,,3,4,,6,,6,4,4,3,,,,4,,5,2,,,4,4
111254,6,2,3,7,5,,,2,,,7,2,,5,,8,,,5,4,,6,8,,3,5,3,3,6,5,,,6,4,,,,,,6,,,,4,,5,5,,6,2,5,6,3,3,,4,,,4,,4,9,,,7,2,2,4,,7,7,6,6,,,8,,,7,8,3,3,,7,4,6,,5,,,,6,,,5,,,8,3,3
111262,,9,,2,5,8,3,,,4,,,,,,,,,,7,9,5,,,8,,8,8,4,,5,6,2,7,,9,,,,,7,10,1,8,,,4,,2,,,,,9,1,,2,,8,6,,0,9,8,1,8,,,2,,2,,,,4,,,9,1,,,9,,,5,,,,,3,2,3,,8,7,,,1,9,
111266,6,10,9,1,2,8,6,,0,7,7,7,7,1,2,1,,7,,8,,,,8,,,,,1,10,9,,,9,,,3,,,8,3,1,1,,,9,,2,8,,,,,,,8,,,,1,,0,10,1,4,,,,7,0,,1,1,4,,1,,10,,,10,,,1,9,7,,8,,,1,,,10,1,10,2,,6,
111276,,,6,6,4,,,,6,5,,6,4,,5,,5,,,4,,6,6,,,7,,,,,,6,,,6,,,5,5,6,5,,,,,6,4,,6,6,,,,,,,,,,4,5,,,4,5,6,,5,5,7,6,6,6,,,,,5,4,,5,6,5,4,,5,,,6,,4,,,6,5,,,,3,4
111282,4,,3,,3,,9,3,,,8,8,,7,3,4,8,5,,2,,,,,,5,,3,,3,7,,5,6,6,,,4,,,,9,,,,7,1,6,,7,5,,,,6,,,7,3,4,,5,1,1,6,5,6,,5,,,6,7,,5,4,5,4,,2,,5,,3,2,5,,4,8,,,,4,8,,3,,,,
111290,6,,9,5,4,,,,2,8,,5,4,,,,,,,7,,,5,2,3,8,4,,4,,4,5,6,,,4,,5,3,,4,,9,7,4,,,,,3,,7,,,,7,,,7,5,,3,8,,,,,4,,,5,,4,,4,,6,6,,,,,4,,2,6,,5,4,4,6,,6,4,,,,8,,
111297,6,2,4,,6,,,,,,,3,,,5,,6,6,6,3,2,,,,,4,4,,7,,5,5,,,4,,,,,,,,,,7,,,6,5,,4,,3,,7,,,5,5,,,,2,,6,,,,,6,,,7,5,,6,4,,7,7,3,,6,,5,5,4,,3,,7,6,,,,,7,8,,
111302,3,7,2,6,5,,6,3,,,7,4,7,,3,,7,6,,,6,5,6,8,,,,,6,4,,,,3,,8,,6,,5,,,2,3,5,5,,,,7,7,,,4,3,4,7,,,,,,,,6,,,6,,5,,,6,,,4,,,6,2,,,,4,6,,5,6,6,5,3,6,4,,2,,5,,3,
111308,4,,7,5,,,5,,,5,6,5,5,5,,4,,,,,5,,,5,,,,5,4,6,,5,5,5,,,,5,5,5,5,,5,6,,,6,,5,,,6,6,5,,,3,,,,4,,,,5,6,,,6,5,5,5,3,4,5,,4,,5,6,,6,4,5,,,,4,6,,4,,,6,,4,,,,6
111314,10,,0,6,,,7,,7,,3,3,,8,9,9,3,9,,,,1,,,7,10,,0,7,1,,7,4,10,10,,10,,10,,,7,5,1,9,,2,9,4,4,,,3,,,,,10,1,,,9,1,,2,,,9,5,6,,2,10,,,0,,6,7,1,1,1,,3,,10,8,,2,5,9,10,,,,,,10,10,
111315,9,2,,4,,,,,5,5,,2,,6,7,,,,4,1,8,2,,,,,,2,8,1,,,,,,,9,,8,6,,,,1,,,1,,6,3,,3,,,6,,10,8,1,,,7,1,,,5,,,,,3,,9,6,8,,,4,,,3,,6,,9,9,,,4,,,,7,3,,,,,,2
111319,4,,0,2,9,5,0,,6,,,,9,,,6,5,9,8,6,9,1,,8,9,0,8,9,10,8,,,3,0,,,,,5,1,9,2,,9,,,10,6,,,9,6,,,0,,10,4,,,,,,,,,,7,3,0,,1,2,,,,4,,9,,,,,,,,,,,,10,,,0,5,,4,,,
111326,,,7,,5,,4,5,,4,,6,,6,,4,,,5,7,,,5,,5,4,,,,6,2,,,3,2,2,,7,5,,,6,,,,,,,4,,,,,,,3,,3,8,,3,5,7,8,,,5,,6,,6,6,2,,,,,,5,8,5,,4,,3,3,3,,4,7,4,,4,,4,,2,3,,
111332,,,7,3,5,,,,,,1,,6,,,,5,,4,7,8,6,,,,3,,6,4,,4,5,,6,1,8,4,3,,2,,10,2,8,7,,,6,1,7,3,2,8,9,,6,2,6,,,,1,9,8,1,,9,,2,,,4,4,,,,8,,2,,,9,,2,,,,3,3,,4,5,4,,,,3,3,8,
111342,6,4,4,5,,,,4,6,5,7,,,4,5,,5,,5,5,5,,,7,,,,,,6,,5,7,6,7,4,6,4,5,6,4,,6,,,,5,5,7,6,,6,,4,,,,4,3,4,,7,4,,6,6,4,4,6,,,5,5,,,,,5,,5,,,,6,,6,,,,5,5,5,6,6,4,,5,4,4,
111349,,8,,6,1,,,,6,,7,5,7,8,8,8,5,,3,5,,,,9,,9,8,1,3,,3,,,8,5,,8,6,,3,6,,8,5,8,,7,5,,6,,,,,,7,,6,,,,7,,2,,,,6,7,7,5,3,,6,,,,7,6,6,,,4,5,4,8,,,2,,7,8,4,6,3,3,,7,,6
111355,4,,,4,7,,3,6,,4,,,6,2,4,,5,6,,5,6,,,,,2,5,5,7,6,,5,4,3,3,,,,,4,5,,,,6,4,,,,,6,,6,,,,6,5,,,,7,,,,4,,5,,,,,5,,6,6,4,,6,4,,5,4,,,4,6,5,4,7,,,4,3,4,6,5,,,
111361,,7,,5,,,,,,7,,3,6,1,4,,2,9,4,,9,,,9,6,9,6,,2,,8,,,,10,,,,,,2,,,6,,8,,2,9,,9,,,,,7,4,,0,,9,,8,,,10,,,9,4,8,,3,7,10,9,4,,4,,,2,,6,,,2,,,,,3,9,,,9,,0,2,7
111365,6,7,,4,,6,,,,,,,6,,,4,,,,6,,2,3,7,7,,,6,,7,6,,7,,,,5,,8,,5,4,,,,,,,,8,,5,7,,3,6,4,,,3,7,,,3,5,9,,,6,3,5,3,,5,8,,,,,,7,6,3,4,6,6,7,6,,4,4,4,7,8,3,,3,2,,
111374,,6,,4,,5,,4,,,,5,,5,,4,,5,,,5,,6,,,4,4,,,,,5,4,,5,,,,5,5,,6,5,3,,5,,,4,4,5,5,,,,5,,6,4,,,6,5,,,4,7,,5,,,6,,4,,,,4,,5,5,,6,6,4,,5,,,,5,7,,,4,6,6,,6,
111382,4,,,7,3,5,,4,,2,8,,4,,2,3,,5,,,5,,,,7,,,3,,3,6,6,,5,7,9,,4,,,4,9,,2,4,6,2,,4,7,,3,,,,,8,,,4,6,,2,,,,5,,,,8,5,7,,5,4,5,,,,7,,,2,3,5,,3,8,3,,7,,9,2,2,,,2,2
111388,0,,6,7,,4,3,7,7,2,,,6,7,,5,7,1,,9,,,,,6,5,5,3,,8,,,5,,1,,1,8,8,2,,6,9,9,4,,,2,3,,0,,9,,,,0,2,,,2,5,,,,,6,,,8,7,6,1,,,,,,,9,5,,3,,1,2,,,,,3,,3,8,,,,2,1,9
111391,,,,4,,6,,,8,,,5,6,,,,8,7,5,4,7,,3,,8,2,,,,5,5,6,5,2,,4,,,7,,6,8,,,6,,7,5,,,7,,5,,3,,,,4,5,,8,,,4,4,,,,,,,5,,,,4,,,2,,,5,3,,,,4,5,7,6,,,,,,,2,,5
111399,2,9,,,,,,,,,2,,6,6,5,1,5,2,5,,,5,,3,8,4,7,,,,4,,,,,,,,,,,,2,,,,,,2,,4,3,,9,1,,,5,8,6,,0,,8,,8,9,7,,,,,,4,3,1,,9,2,2,8,,5,,5,,9,4,,4,,,4,8,6,8,3,1,,
111404,,,,2,,6,7,3,,9,,2,,2,2,3,4,8,6,,3,7,,1,4,,,9,8,,,7,5,,,,,3,,7,3,4,1,,,,,6,6,2,8,4,,,,5,9,5,1,,,,2,4,4,,2,8,2,2,4,3,,,9,5,,,3,1,,,,,8,,8,8,,,,,,,8,,,,,
111414,9,,9,2,,,7,2,2,,3,,,,,2,4,8,,,2,7,2,0,,,,9,9,5,9,,5,3,,,,,,,,,0,1,,9,0,,,2,,5,2,6,9,4,10,4,,6,7,2,1,,,6,1,8,2,1,,,,4,10,5,7,2,,1,,,6,4,9,5,8,,,0,4,,7,,,,10,4,7,3
111422,1,,10,1,6,,,,,3,,10,,,3,0,,1,5,8,,4,,,,,8,9,,5,,,1,7,0,10,1,,,2,7,10,,,,,4,,,10,5,,,10,0,,1,,,,,0,10,,1,,10,8,2,1,,,,2,5,,,10,,0,,10,,,,2,,,,,1,,6,9,,10,3,,9,9
111432,,8,8,,,,3,9,2,,,9,,6,,1,,,5,6,,,,2,,2,6,,,,5,,1,5,1,9,3,2,,,,,,7,,,4,6,2,,3,,,,2,,4,,8,,,,,,,,9,,,2,2,5,,4,,,8,6,,2,8,9,7,,,,,5,5,,3,,,,,,6,3,8,
111435,4,,,,,,,,,,,,,2,,,5,4,,7,2,8,,,,,2,9,,,,5,6,,4,7,1,6,,,,,,,2,,,3,,,,6,4,,7,,4,3,5,6,,2,6,8,,,2,3,4,4,6,,1,,,,,4,,6,7,7,,6,4,,4,6,,3,2,,5,4,,6,6,,,
111440,2,8,0,,6,,,4,9,,,6,7,3,,,9,8,,1,7,7,,10,,1,,3,,3,,,3,1,2,,,6,9,,6,9,,2,,,,,5,,,2,4,4,2,,9,,2,,4,,1,3,6,,3,,3,3,6,3,,,,3,4,,,,,5,,1,,,,5,7,,,5,4,7,1,,,,2,
111443,8,7,0,6,1,,,,7,2,5,5,8,8,9,8,5,7,,3,9,,8,9,,,9,,4,,,5,,,7,,,4,,,6,,7,,9,3,6,7,,,,3,,3,3,9,,,,,,8,4,1,,5,9,8,,7,,3,,,4,1,8,7,,,2,,,4,6,,7,4,2,7,8,9,5,6,,6,,8,8,4
111445,2,,,4,10,6,,,,8,5,6,1,2,1,,5,2,8,8,,9,2,1,2,0,0,,,,,5,,,,,0,8,0,6,4,,3,8,,8,4,,,3,0,8,4,,8,0,,,7,,3,,,10,,4,1,,,4,,8,0,,,,,2,,8,,7,,,,,2,6,,,1,,4,3,8,,,1,1,6
111449,,0,10,1,,,8,1,0,10,2,1,1,,,,,,8,,,10,,0,2,0,0,10,,6,,8,,0,,,,,,,,4,,3,1,9,0,,,,,,1,8,,1,,4,,7,8,,,,5,,0,,,1,,,2,4,10,8,,,1,,9,9,8,4,9,,8,,10,0,2,1,,0,,,,4,,
111459,,,0,4,,,,6,8,1,4,0,,1,5,,,9,7,2,9,1,0,8,,0,,6,,6,3,,,0,,,10,8,7,2,9,,,7,7,2,,,,,,,,8,,1,9,7,6,8,2,9,,,4,3,2,8,4,,,,,4,6,4,6,3,8,,9,5,,3,,,7,,2,,,1,6,,3,,,,,7
111465,,10,,,,4,,,7,1,8,9,,9,,,6,1,,,6,,,,6,6,6,2,,9,,,6,,0,0,,,,,,,10,10,3,1,10,1,,,0,6,9,6,1,2,,,10,,,6,10,9,,5,,1,,,,,,6,,8,1,8,6,,6,,,,,,1,1,2,10,,2,2,,,,0,,,9
111474,1,,6,,8,,2,6,,3,0,,,9,6,1,,1,,4,,10,,1,4,,4,,,0,,4,,,,,,,,1,8,10,3,6,9,,,8,,2,,2,,,,,4,,10,9,2,3,4,,1,0,,6,,7,,8,6,4,0,,,,5,8,,,,4,3,1,7,2,,,6,,1,1,9,1,7,9,,
111476,,6,,,,,5,,5,,6,,4,5,3,,,,5,4,,6,,6,,,,,5,4,,,5,,,,7,4,6,5,,7,,4,5,,,4,5,4,,,,6,,4,6,5,3,5,5,,6,4,5,,,,5,,5,,,4,6,,,,,5,,5,,,5,,,4,7,5,4,,,7,3,6,5,3,,
111479,7,4,10,5,,,5,4,,9,4,,3,8,7,6,,2,4,7,2,4,,,1,9,,5,,,6,,,9,,,1,,2,,,2,10,5,3,,3,,5,,2,,5,,,,,,6,5,,,,3,,7,,3,7,8,5,8,,8,4,6,5,,,9,,,,8,,,4,,,,,,,,8,8,,,6,
111482,,9,,,3,,5,,,,6,,6,7,6,,,,,7,7,5,,,6,6,6,,,7,,3,,4,,,4,,8,4,,6,8,,,,8,3,3,,2,,,,,,1,,,4,,5,8,,6,,,,,,7,4,,6,2,,,7,5,,,,4,5,,,,,4,8,,,,,3,,1,4,,
111492,10,0,,,8,,9,2,1,10,2,,2,,2,,4,10,7,,4,,,0,,4,,7,10,1,,9,4,8,,,9,1,,7,1,6,,,,,0,8,6,,,2,,6,9,,10,,0,,,3,0,1,,5,,,0,0,2,,,,,,,2,2,,6,,7,2,10,,,,9,0,7,,,0,10,,10,,,1
111498,,,,6,,,,,4,,6,,4,5,4,3,5,,5,8,3,,,5,5,3,,7,,,2,,6,1,,,1,,3,,,,,9,,,8,2,,6,,6,,7,,2,,3,9,6,,,,9,,,,2,6,7,7,,1,5,2,,,,,,7,6,4,6,2,,3,3,5,,,,3,7,,1,,,,8
111508,,9,,9,1,,10,,9,,9,10,2,,,3,9,3,3,2,2,10,,,5,,,,1,2,7,7,6,8,9,10,,2,,9,,9,3,1,,,,,5,7,,,,1,8,9,6,,,,,,1,0,7,,,5,4,,9,,,1,5,,6,,,,6,6,9,,0,6,,,9,1,0,,,,2,,,,,1
111511,,,,,10,,3,,1,9,,,0,,0,,4,,9,,0,10,,0,,0,,10,6,,4,,,0,,,0,8,0,7,3,,,10,,,,1,6,4,,9,,9,9,0,,1,8,,,,9,10,9,4,0,,3,3,,,0,,7,10,,2,2,9,,,,7,,,,,10,3,0,,,,9,2,,0,0,8
111515,4,,5,6,3,,8,,7,,8,8,3,7,,,7,5,4,3,4,,7,7,,6,,,,,,,5,,7,9,6,,7,,,,,2,4,,2,4,,6,5,4,4,3,,6,,,,4,6,5,,2,6,6,7,,,6,7,,7,3,6,,,,,,5,6,8,,,4,,4,8,3,2,,,9,2,,,,2,
111517,,,4,,9,5,,,,7,1,0,,,9,8,1,7,7,9,,,,,6,,6,9,,9,,,,,1,0,,,1,,,0,,,,2,10,5,6,,,8,,9,2,,5,,,,,,,,2,3,1,6,,,,2,,9,4,,5,8,,8,4,4,,,10,,8,,0,,10,0,7,0,,8,,8,,
111524,10,,3,,,5,8,4,2,,3,1,5,,,,,,,1,7,4,,,,7,7,5,,1,9,8,,,9,,9,,,,2,6,0,0,,7,,8,6,1,,,,5,,8,10,,0,,8,4,1,1,2,,,,,1,,1,9,5,10,,,,,,,7,,,10,,9,8,,,,,7,,8,10,10,,10,2
111526,,9,,7,,5,,2,,2,,9,4,8,,2,9,,,2,4,,10,9,,6,5,2,,,,,,,,10,,3,8,,3,10,,,,8,,,4,5,,,,1,7,7,7,,,,7,4,1,,7,5,6,,,,8,5,,,,3,3,3,,2,6,5,10,1,3,3,3,,9,1,,,3,10,,2,6,,1,1
111528,8,,,,7,,,,,,,1,3,4,6,,,8,6,,,,,6,1,,1,,8,,,4,7,,,,8,9,,,,,9,,,4,,7,,,4,7,1,,,,,6,,,,,,3,9,,,2,,,8,,,,5,,1,0,9,,1,,,,,7,0,6,1,,,,4,0,,0,8,10,,1
111532,,9,,7,,3,5,6,6,3,,6,6,7,,7,,4,,8,6,,8,,6,7,6,2,,,,,7,4,,,3,,8,3,,5,9,,,,9,2,3,,1,,,,,,,,,5,4,7,9,6,6,6,4,,,8,7,,2,5,,,,,6,,5,4,,7,1,,2,,3,9,4,3,,8,2,0,0,4,,8
111537,2,,,,,,,10,1,,,,5,,5,,4,,5,7,,,,,8,3,7,8,5,4,,,,,,9,,,9,2,7,,1,8,5,,,,,,4,,,,1,6,,6,8,,6,0,,8,,,9,8,2,2,2,3,3,,,,,8,1,,9,9,6,,5,,,4,,3,,3,4,8,,9,4,2,,
111538,10,0,,,,,,,1,,,0,2,,,,4,9,7,1,,7,3,0,3,,,8,9,2,9,9,,6,,10,7,1,,,,5,0,0,6,9,,7,,,10,,1,6,,5,,,0,,,,,,,,,9,1,,,2,7,4,,,9,,2,,7,,,,10,,9,9,,,5,4,,,,,10,7,,2
111541,,0,,,6,,8,0,9,,10,,3,3,,10,6,9,6,2,0,5,,8,,,,2,7,,6,4,9,3,,0,8,9,0,8,,0,,1,,,,,,,,8,1,,,3,9,4,1,,5,10,0,1,,,,3,8,8,,6,8,7,,10,1,,,9,,,4,9,,,0,7,,,,7,,1,,,,9,,1
111545,,4,2,,,5,,6,,4,,4,5,3,,,,6,,6,,5,,5,,3,6,6,,6,,5,5,3,,,7,,5,,6,,,,,,,5,,,,,,,,4,,5,,,5,6,,7,,4,3,,,,4,,,5,5,,,,,,,5,4,5,7,5,,,4,7,,3,,,,,,4,6,5
111549,,,4,5,,5,,,7,,6,,,,,,,,4,4,5,,5,7,6,,,,,4,6,6,,,5,7,,4,6,,,7,,,5,,,5,5,6,,4,,5,,4,7,,3,,5,6,4,,,,5,,4,,6,5,6,4,6,4,5,,,,6,,7,3,,,4,,,5,,,,,,5,5,3,4,
111557,,,7,,,,,,1,,3,,,,2,,,,,2,,7,,,4,,4,7,9,2,,8,,7,9,,,,,7,2,6,,1,6,8,,,,1,,,1,6,9,,10,6,0,,8,,,,3,6,2,9,1,,,,7,4,,2,9,,,,6,,,3,,8,9,8,,0,,5,,,,,10,,9,2
111562,,,2,7,6,,5,,7,,,4,4,,,6,7,4,5,3,,,9,3,,2,,2,7,1,2,4,,4,1,,7,,,3,,,,4,,2,5,,2,,1,3,,6,6,4,,7,,,,,2,,,1,,6,3,,,6,,5,1,,4,1,,,,,,,3,,5,3,0,,8,,1,1,8,,7,10,,
111564,,,,3,,7,,,2,9,3,,2,1,,2,4,6,7,4,,8,2,,,1,2,,,7,,,5,2,,,3,3,,,3,,1,4,2,,1,5,,2,,,,,8,3,,5,,,,2,3,7,,5,2,5,2,2,,,3,5,,7,5,,3,,,7,,4,,2,,,9,,3,,,,8,10,,3,,
111568,,,,1,9,6,7,,,9,3,1,,,1,2,5,8,,2,,7,2,,3,2,,9,,,,8,4,4,,10,,2,0,,,,,,5,9,0,7,,,9,5,1,7,9,,10,,1,,,2,,5,,5,2,9,,,2,4,,,,4,7,,,,6,8,6,4,,6,,8,,,,3,,,9,,,,,
111570,6,3,,5,,,4,4,1,9,3,,4,,8,,,,,7,3,3,,,1,,3,5,,,,,6,,7,,1,,,4,,,,6,4,,5,,5,,3,7,5,,,7,,,,,,2,8,,5,6,,,,,,,5,,4,6,,6,,,,5,4,,,5,,,5,,,6,,5,,7,,,6,
111573,4,,,,,,6,,,,,6,,7,4,,5,,,,,6,,4,,,,3,,4,,,,6,,,6,,,5,,6,5,5,4,5,3,4,6,,,5,4,,,5,,6,,5,,,,,,7,6,5,5,,,6,6,,,4,,4,,,5,6,,,,5,,5,7,4,3,6,5,7,,5,,4,,
111582,,3,5,,,,6,,6,,,2,5,,,7,4,,,,6,2,4,8,,8,,6,,8,7,,,7,,5,6,,3,,3,,5,,,,,,9,,,,5,,7,6,,,,,,7,,1,8,8,2,,,4,5,4,,5,9,8,5,,,,,,,6,,,,,,,5,,8,,,7,,2,3,
111586,4,,0,3,,5,,,,2,3,1,,,,,,,,5,9,2,,,9,0,,7,9,,,,4,,,1,9,,6,,,,,,,,,6,,8,,5,6,,1,1,9,5,,6,3,,,9,3,3,,,,,,1,3,,6,,4,4,,,,4,1,5,10,,,7,,9,,,5,,,4,4,2,9,7
111591,5,2,10,,10,,,2,,9,3,,,1,1,1,,4,,6,1,9,2,,2,,,,,8,7,,5,,5,9,1,,,7,,3,,,1,8,,,6,,2,6,3,7,9,,,,,6,6,,5,,,4,1,,,2,6,7,1,,,9,2,2,,,,,,5,5,,4,,,2,,,6,,8,8,,,3,5
111597,,,,,,5,3,,,,3,,5,,7,,,,5,,4,3,,,3,,,,,6,4,4,,8,5,3,2,,2,4,6,,9,,,6,,5,,3,,,,,7,,2,,,6,5,3,6,,,,,,6,6,4,,4,,,,,,6,,,,3,7,,6,,,,,,5,,,,6,6,,,7
111598,,,,8,,4,3,8,,1,,9,8,9,8,8,,,,,,,7,,,,,,1,,,2,,6,,,5,,10,,,6,10,,,2,,,,9,1,6,,4,,6,,5,9,,3,7,,6,,5,,2,,9,6,7,4,6,,6,,8,,,3,2,4,6,,4,2,,,10,,7,4,9,1,,0,4,,7
111607,3,,,6,,,3,,,,2,6,,8,6,4,7,,,,,8,,2,4,,,,,1,,,,4,0,3,5,,6,,7,9,,3,,,6,,,2,,3,,7,,,,,9,,,7,,9,3,1,,6,,,,,,,,2,5,1,7,8,,,,,4,4,,,,6,,,,,,,,,,
111609,,4,5,,7,5,,,4,5,,,6,,,5,,,,5,6,3,,5,,,5,,,6,5,5,5,4,,3,,,,4,,4,,,6,4,,,5,5,6,5,5,,,3,,5,,,4,6,,,5,,5,,,,,4,,6,,,5,,,,,5,3,,,5,6,,,6,7,4,,,,6,5,5,,
111618,,1,,,8,,0,,2,,,1,7,,,8,2,6,7,9,,,1,1,5,,6,,8,,2,,,,2,,5,,,2,8,,,9,7,,10,,,,6,8,,9,3,3,,2,9,,4,6,,10,,,,,,,2,3,,,,6,,7,8,,,,0,8,,6,,8,,,10,,7,,9,,5,,,9
111626,,,,,5,,8,,,8,10,1,4,2,4,10,,,,,,3,8,9,,7,2,,5,9,,,,,10,1,6,8,0,9,,,9,,,6,,4,9,,6,,,1,,,7,,,,6,,,,10,,0,,,8,9,6,,7,,,1,3,,8,,0,2,9,,,0,,,,,5,7,4,2,1,4,6,1,2
111629,2,9,,,,8,,,,,2,,7,,,1,,2,,,,,,5,,6,,8,3,,6,,3,8,3,,,,9,,7,8,,7,,,6,,,,6,,9,,1,6,1,,,5,5,,,7,2,9,9,,4,2,,,,,,,,,,1,,9,4,,,3,9,5,,,,,7,,4,,,0,7,8
111630,7,,,8,1,,,,,9,7,10,1,,5,4,4,,2,,1,9,10,2,1,10,,,1,3,,5,,10,,,,,4,8,1,,,,2,9,0,,4,1,,,,1,10,9,1,5,3,3,8,0,,,,,9,,7,9,9,,,,,4,,,2,,1,6,9,,,6,,2,9,,,,,10,,,,9,,
111635,,,,,3,,,,,5,8,,,1,3,,3,6,5,,10,,1,9,,,,8,,,8,7,9,,,8,,,7,8,,1,,6,1,,5,,,,10,,,4,3,,,,0,2,7,1,,1,,,4,,8,,,3,2,,,4,,,3,1,9,,,3,8,7,6,7,,1,,2,,10,1,,,,3,
111642,,6,,5,,5,3,4,,,,7,,,,,6,2,,8,,,3,4,,,,,,,,,,1,2,3,,,,5,,,,,3,,,3,,6,1,,6,6,5,2,1,2,8,,,,7,,,,,,6,6,,,1,,3,8,,,,,6,,,,,,,,5,6,,2,,,5,,2,2,,
111646,5,,6,4,,,5,,,,,,,,5,,,,,,7,5,,4,6,,6,,,,,,4,7,,7,5,4,,,,,3,5,6,5,4,,4,,6,4,6,6,,,,,,5,,3,6,,,,,7,,4,,,5,4,5,2,,,,,6,,,4,,5,7,,5,4,5,5,5,,,,,4,7,6
111655,2,,5,,,,,8,,3,1,,,9,,2,,,4,5,,,7,,5,1,,,7,,,,0,,0,,,,,,,10,,8,,2,6,,,,,,,9,,,3,,10,8,,2,7,10,,1,9,,1,7,,6,,5,0,,,,4,,5,8,,3,,,8,,,8,6,6,,2,9,2,,,9,
111657,,,,4,,7,,,2,,,9,,8,6,1,6,1,,,,,4,1,7,1,6,,,1,2,5,0,4,,8,3,,,,,10,2,8,,3,,,1,5,1,1,7,9,1,,2,7,10,,,1,,,1,,,,1,4,3,5,,4,0,,8,5,,5,,9,8,2,3,2,,2,,,4,4,,4,8,,,,,7
111665,,10,,,4,,,,,4,1,9,,5,,,3,2,,8,10,4,,,9,5,8,,3,,,7,3,7,2,10,,0,,,,9,,9,2,6,3,3,2,9,,,9,,1,,,5,7,,,0,,7,,,9,,2,,,2,2,,7,0,9,10,1,,,,4,,,3,,5,,2,1,,7,9,,10,3,0,,
