,USER_ID,alaska basil,alcohol future,alice ticket,alien potato,asia jacket,aztec iris,balance hostel,betty today,boston house,bronze sweden,bundle forget,cairo monarch,choice copy,cinema complex,cipher empty,cockpit circle,comedy clean,daniel global,degree forever,diana chariot,diesel jason,diploma vocal,epoxy insect,explain heaven,flame street,fractal heart,fresh shave,frozen command,gelatin prime,glass alpine,good info,gossip cotton,hand inca,harbor moral,helena poncho,henry distant,invent topic,judge sunday,july miami,kermit desert,leonid antenna,lesson switch,lexicon ingrid,liquid baggage,logic channel,loyal jungle,master nobody,medusa cuba,mercy chaos,mineral barcode,moment seminar,motel marvin,neptune before,ninja saga,north speed,nurse october,office triton,pardon thomas,parody athena,pegasus respond,percent edison,plume cowboy,provide flex,reverse royal,rider shine,sabine emotion,saint texas,salon pulse,scale phone,season arthur,segment meter,senator ozone,serial organic,shannon resume,sheriff java,silk gizmo,silver plate,similar malta,siren junior,solid express,spray karma,stella micro,stop door,sushi import,tarzan juliet,telecom pluto,textile strange,theory france,torso cricket,tower fantasy,trivial neon,tuna relax,tunnel nerve,turtle pierre,update vibrate,vampire teacher,ventura next,vodka bahama,volume pasta,zero nikita
229,102264,3.1406955357508277,3.0,10.0,3.0,9.386703926191247,6.695471043678718,5.0,2.0,1.8735872570008887,8.0,4.590216356789607,6.0,2.0,2.0,1.021426788101399,1.0,5.302469030079791,3.0,7.0,6.876129463429235,1.4896811189002352,8.691251827004443,2.0,0.014393407783777266,2.5552632689370145,0.9272193702476147,1.0,9.533795498940306,6.0,8.377693798871816,6.0,5.864025868542743,6.0,0.0,2.9025759664414323,8.0,0.9928877933132669,6.079997445044481,0.0,6.207409871145224,3.212315559484794,3.273172984226168,2.3405371694918244,7.0,1.3499763216431528,8.0,3.0,2.7311618633996995,6.0,3.1363247114929163,1.0,7.311769437634515,3.449379976272223,7.969972989864274,7.835652763906646,1.0,4.361914857872344,3.0159328611671175,5.0,6.528583357497212,4.800359187201959,1.2816946805668006,6.0,9.137485293521138,6.628490627712954,5.0,0.6647926515627817,2.0,3.1052791288146513,2.4031319602728423,6.113357289832251,7.0,1.0,3.354076428442612,7.0,9.0,2.0,2.538504909577091,3.0,6.632615645911531,8.0,7.0,5.553530086788254,6.0,4.793717611632432,1.0,3.7022225966438858,7.0,9.0,2.0,1.7023387850546883,0.30100518887201466,5.027196307570402,3.0,8.301659553139618,5.3690482084053635,7.0,1.0,2.0,5.703696761629901
230,102273,7.308217318484944,5.993734990103123,0.0,6.0,-0.3119408043458117,3.4029334423344775,5.0,8.05512806881395,8.0,2.2555525001499315,4.486312487269063,4.525339881124841,8.0,8.0,9.0,9.161034656022807,4.174433806467062,6.826221023749994,1.6884260637668365,2.0,9.0,0.9657114473378533,8.195414816153523,8.242364583506353,6.75398633960256,9.0,9.03373531907801,1.0,4.600807903212985,2.0,5.925400599119077,5.0,5.0,10.0,8.0,3.5090454193373355,9.634069551062462,2.9779901049545705,10.498257639705427,5.0,6.0,6.0,7.0,2.0,9.0,2.23542675320363,4.826328604432678,8.0,3.4528244416032012,6.334537244867887,7.942526505950476,2.288211228735496,5.3710313497454845,2.1450635283588837,2.2701684161588105,9.264593121664735,7.4271594933626695,8.0,3.0,3.0,6.8934486318547,8.0,3.7094357072278523,0.47161197385310016,3.584690897307628,6.0,8.721300734287684,7.0,6.503641571114875,6.480611514600819,4.0,2.614824599934722,9.0,6.0,3.39134931934457,1.1455210061356993,8.0,7.0,6.88286854371351,3.0,2.12493891491109,1.1039927017941327,5.382818664912193,3.548574743277291,6.0,8.675754205158224,5.867458685375913,4.520614604764405,1.393719288319526,7.0,8.0,9.401279953407029,5.806002259918549,7.0,1.970379652837517,6.0,4.0,9.168082767991919,8.483629653213468,4.0
231,102274,0.4194991235114053,10.0,4.0,7.893296312727853,2.0,4.0,2.8026876464679895,8.0,7.0,1.0,8.505807723465944,7.531055892074711,7.0,8.976513434942193,7.0,6.59623995305311,6.0,2.0,3.5368299362336586,9.0,6.772403955137184,4.702828709766891,7.0,9.779876127987192,6.65448863179632,7.0,7.0,2.0,0.6763171418730571,7.963781962749618,1.0,1.6657224841517686,6.424718089190211,3.0,1.0,0.0,2.9247553487879174,9.0,9.0,2.0,7.9356252897104635,5.678606860692309,10.0,10.0,4.0,2.0,9.410069388702933,1.7527005851981945,2.203536003476916,9.0,0.0,6.684014179279491,9.0,5.0,0.46588431380046846,3.0,0.4567622959346057,3.0,10.0,4.61992197918125,2.6247897197017855,6.3017105260607025,10.0,7.600647168499006,7.206518188441014,6.0,6.068177942963865,1.0,9.062030349832844,9.0,8.0,6.4528894998791975,1.8465065899134403,5.1269897664099,0.0698405230995145,7.115758606151966,2.0,8.177768476956297,6.777124604642841,9.0,6.0,3.478829109882287,2.0,7.110953652165982,0.67185355789169,2.798654117894918,2.0,0.9062499400000061,1.3726887609051845,10.0,3.8725323947388826,3.0,2.573243020433186,8.849130378182052,1.0,0.0,0.0,2.9036038265847535,1.4427977570438053,8.862848897422548
232,102279,4.859470868800515,1.4354298270659032,9.460110851873953,2.4874922800886,9.0,6.0,5.616601841090161,2.0,2.0,9.161840308110909,5.0,2.638995159201279,1.5882373744874463,2.0,1.006559248625397,1.0,5.0,5.0,8.0,6.0,1.0,8.661096051831239,2.0,0.19871103766630174,3.0,1.0,2.0,8.761917277585448,7.0,6.0,5.95162160779364,6.1350097480062065,5.210110026391633,1.0,3.7451523229369053,8.354284072564571,1.0,5.393260910809961,0.0,6.0,2.762949294514193,3.9489052170904806,1.9394201599775618,5.0,2.0,7.812934770601949,2.0,3.0,6.0,3.0,3.34079817678919,6.501464934742471,3.0,7.0,8.0,1.0,6.0,2.0,4.0,7.0,5.0305949519229145,1.6103877790792462,4.0,7.873687138989287,5.691071885032563,5.0,-0.18044896335255398,4.638595938046581,2.639839083526199,2.0,5.0,5.720834850390005,1.0,3.0,8.0,7.479840158511206,3.0,2.3731226794086093,2.7662912695682746,5.0,7.0,7.795881470267265,5.021766193138688,5.303005201370321,6.0,2.0,5.125781681518958,6.0,8.545098074869989,2.0,2.2085518902116634,0.3402595761792749,5.0,2.0,8.381064347099183,8.0,8.0,2.0,3.0,5.0
235,102295,-0.2215292428338642,9.877147600399653,8.051820719327113,7.648316900295162,5.958334097361757,4.521882639498874,2.8501141475964418,5.1249745997099465,6.0,3.0,8.23151620612596,8.178530540633798,4.205553652287263,6.936810757145422,4.42318687202252,4.0,6.57318952279266,1.0,5.0,9.683635862631686,3.2828936518107907,7.96336123086066,6.0,7.272013404534926,4.658088078561002,2.813166038760865,2.814844632465334,6.0,0.923925605866609,9.0,1.0,1.3944625904963057,6.929885695331445,0.0,0.0,0.3082747348147627,0.0,9.0,4.660056550857169,2.4056555773967676,7.138520962573462,6.0,10.0,10.0,1.0,2.8565308726930003,9.687108793712508,0.7184037087169746,1.9223140443392137,8.0,0.0,7.0,8.378631123918092,6.883165950733532,2.0,0.9589259093516803,0.0,2.5188607813615462,10.233385010635882,5.469602763408765,2.568983210372724,4.154716972365026,10.0,10.0,8.0,4.0,2.6288684275182326,0.0,8.0,9.0,8.877399973748725,7.399864770047574,0.0,5.0,0.0,9.0,1.0,6.788078839020377,5.0,10.689700901867043,7.0,4.774354733770129,4.0,7.7243601534665185,-0.2683951132203643,0.8018307757835282,0.5579477092317306,1.5662712999479953,3.0,10.304642537358932,2.0,1.0,2.2550892141227723,8.0,3.0,-1.292143844851212,-1.0184184762006265,1.6555951049716024,0.289240090668886,9.294384170022095
241,102332,1.0,9.733944784393817,3.132813367981142,7.9463686896498436,1.7935933210629396,4.0,2.891160773677624,7.697848180527365,8.041315298548511,1.0,8.0,9.0,7.662345123349065,9.0,9.0,7.213409033354967,6.0,2.0,3.0,7.800137912864191,7.0,3.753706794768763,6.849161028660086,9.813466240211826,6.752919065551246,7.19635260658055,6.814081488315061,1.8945592823847757,1.0,7.0,1.2957810665753833,2.1798207462759813,5.8043926068379355,4.83924538508929,1.4319087098619847,0.18460217475408097,5.0,7.509936701705755,10.0,3.0,7.854114617307734,6.0624360288382455,10.200621055026245,9.0,5.5197686321845305,1.8506691586377084,10.0,3.258564611519039,3.0,8.0,1.3818349652860253,6.0,9.0,4.0,1.0,4.9189982640202565,0.32305435665929944,5.0,10.0,4.0,3.0,6.643996059432761,9.261258152427525,6.30551200690803,6.580635867312918,4.0,8.0,1.0,8.96632177022443,9.0,7.0,6.59161307569255,3.6614464432962706,6.0,0.0,7.0,2.0,8.0,7.0,9.0,3.0,2.8990768488371748,3.0,7.0,1.0,4.0,1.9330189012951169,2.0,1.0,10.0,5.065435967484767,4.993302103797952,3.3281113996814224,8.90661610320245,1.2937053730025376,0.0,0.0,5.0,2.0,8.0
242,102339,8.98600860201651,1.5661853444438478,0.0,4.0,0.5992749386113295,5.0,6.0,7.089350478717418,5.6744680961136575,4.0,2.0,2.5620275649681505,8.0,6.668355828890751,8.361017533195401,8.0,4.34319112457711,8.0,3.263119958769437,1.0,9.0,1.0,6.166784765412366,5.09764564098506,6.361339655004007,9.0,9.22056558540989,1.334723584393709,7.7212041849833195,1.3651045610309342,9.0,8.0,3.0,10.249264643436536,9.0,8.0,10.111456180831247,0.6269497026121275,10.464979958674961,6.27014152146982,5.0,5.056810125076366,2.0,0.5909774236913647,9.391962246657396,5.0,0.8625545030492319,9.0,6.350506851735679,4.0,10.0,2.7406362360067282,3.272771771249195,3.0,5.0130323755469455,9.819300695098317,10.05499551779127,9.0,1.0,3.182656733598132,7.0,6.7091094008861125,1.0,0.3163685543104551,2.0,4.0,9.0,9.0,3.0,3.0,2.0,3.0372172366474217,10.0,5.4747829357471245,8.0,0.0,9.0,4.0,6.081544898620823,1.39227525814482,2.0,3.0,6.220687082122373,2.4095685127818016,9.0,9.150741209434408,9.0,7.0,3.0,2.0,8.862714103719659,10.0,7.0,3.3849866379900884,5.0,10.0,10.0,8.791934821220698,10.0,1.0
245,102356,0.25603792725038854,9.0,10.0,6.470348090321669,9.0,6.0,2.0,3.9991422710523246,4.516591814422662,5.0,8.0,9.0,2.582649262148991,5.271431062807882,2.0,2.0,7.0,1.0,6.914621601938137,10.0,1.0,9.0,3.0,5.381095573899463,3.0,1.0,1.0,8.810663253199495,1.5449263577056775,9.0,1.0,1.9391819957391623,6.0,-1.1710149807954873,0.0,1.0,0.0,9.0,1.85274355543626,3.1116517444957923,7.0,4.362613108897273,9.150371530474231,10.11158585019641,1.0,4.562677718308987,10.0,1.0,3.0,7.742641529557251,0.1352265062110176,8.0,8.150409787533997,8.541030321517635,4.0,-0.24504168123532,0.7415401795959007,1.0,9.887491286522575,7.0,2.0,2.0,10.01219014732699,10.534742794780765,8.0,4.0,1.0,0.8930528620258052,7.336953066989969,8.0,9.0,8.177226196961177,-0.4484992510486028,3.702470271023677,0.0,9.787039357999952,0.0,5.0,4.0,10.0,9.02326157632573,7.156505336030093,3.0,7.6054100804133995,0.44258776525476307,-0.24922701001163,1.168429166576042,2.0,5.904004288089591,9.181854015536992,0.8085875009813602,0.0,2.0,8.0,5.0,0.0,-0.568594051449673,0.49830909031099807,0.2308102194966463,9.0
246,102364,0.18424230508893089,7.923562544050251,7.756936256728114,6.35294434262004,6.4780989581456785,5.141956022518635,2.200159373148415,4.491669756372713,6.0,3.0,6.0,8.122451698285559,4.169800473455265,5.698674497822978,4.0,3.2454844622785943,6.0,1.0490795387525507,5.793246559899639,8.582840098378348,2.0,6.802685876411967,4.0,6.127992825743676,4.183873965178264,2.0,2.604491354730786,6.340367641153263,2.0,8.511631390480655,2.0,2.451737236626665,5.0,0.769769861256502,0.24348688623731524,1.0,1.0912401451863898,8.0,4.3257787005411,3.0,7.0,3.6452988177287775,8.0,9.0,2.0,4.1923851122525,9.0,2.0,3.738710056577272,7.0,0.0,7.973760972584344,7.0,6.729093536085645,3.182327189458074,1.0,0.7594383837096483,2.0,9.029455078061954,6.0,2.149834040204706,4.0,8.835533242213593,9.0,7.478149070427856,4.43761453009689,4.0,1.0,7.2954587803439725,6.923679736705754,7.0,8.399659244394853,0.7193984341868959,3.8918564331826517,1.3544389263129966,9.0,1.0,5.490141043360492,5.0,9.518136729089173,6.81524855007637,6.0,3.520492977349699,7.0,1.139638132606053,1.0,1.009170407105288,3.0,3.0,8.0,2.0389629576460537,1.0,3.1001977873832613,7.177203980425932,3.5683118611726634,0.0,1.0,2.0,1.0,7.89467199136108
247,102366,7.212007745557443,3.0,4.073378373059014,4.0,4.0,5.0,6.016855068867695,5.3074091515184145,5.0,6.0,5.0,2.8251033577138167,6.0,5.0,5.516626327171853,5.0,5.0,6.623355228455999,5.0,3.1156435266840705,6.0,4.051538398715352,6.0,4.227004445243613,5.0,5.979652752954713,6.163323457142419,4.0,6.0,3.0,6.0,6.0,5.0,6.2204448334389975,7.0,7.120162933688773,7.0,3.0,6.0,5.0,4.25680027927625,5.452396642331453,3.0,2.0,6.509990656179395,5.722002524259048,3.0,6.184165418543326,6.0,4.0,7.56989595118939,4.294607301198126,4.016493062801327,5.229870412160244,6.0,6.0,8.0,6.07077994601933,2.0,4.997021865080879,6.04030897248344,4.535558123898491,3.0,3.497737178044078,3.7928220598792186,5.53211050849218,5.0,8.0,4.299422842781138,3.2184784497270793,3.8435648592505327,4.0,6.5772235270276305,5.0,6.914923498001725,3.05200003052563,6.6038341365034245,5.0,5.0,3.1657764349543984,4.981774499214801,6.0,5.0,4.0,7.4359071319232575,6.497713225052171,7.0,5.0,5.266548252804839,3.2088093682260608,6.113782320804589,6.0,5.0,3.4965504051664515,6.0,8.0,7.64942352823737,6.0,7.0,4.0
248,102368,0.0,9.0,7.458559623528191,7.0,5.672190632019528,4.840798069776599,3.0,5.46223135511318,6.0,3.0,7.468055281384562,7.925567790399964,5.0,7.0,4.520849487095394,3.5844956644407158,6.726820734260639,1.0093727339540155,5.0,9.0,3.0,7.0,4.156708733954435,6.866350370379688,5.0,3.1257924402993384,3.3033847740786544,5.494954743635504,1.3962624837809876,8.73649866769284,0.9582075841586024,2.0,6.0,1.0,1.0,1.0,1.0362895841897946,8.300201232337477,5.592681747140368,2.590970020806401,7.0,5.034116465696719,8.816271933308794,9.794147337028054,3.0,3.4317474820569993,8.771430302347804,1.0,2.6817175646960956,8.0,0.0,7.551054860500276,8.0,6.8996328634126485,2.2347713013970654,1.379546970256528,0.0,2.0,10.0,5.7987602837440315,2.1805237491153453,5.0,9.0,9.0,7.0,5.058812410251697,4.0,1.0,7.638347557419104,7.431422564664671,7.614018153468349,7.0,0.452883837314804,4.0,1.0,8.0,1.0,6.478223919029042,5.189655663467499,9.0,6.995571220791664,6.0,3.0,7.099105917600391,1.0,1.0,2.0,1.802306595470656,3.7936703210799805,9.0,2.0,1.0,2.0,8.0,3.0,-0.1747255728883068,0.07247655761245023,1.0,0.44329388163120687,8.769657461908468
249,102378,8.70687752965319,1.0,6.0,3.0,8.0,6.0,8.0,2.5260870353870164,1.3992100758240207,9.0,3.0,2.0,2.7855167935313876,2.6461525048042938,2.5331511711191235,2.761943916435298,4.789199920745584,8.0,6.0,2.287700919663122,3.899742762868068,6.648338973432938,3.7180952889662837,-0.1701800038135499,3.184366473417685,3.0,4.025488568590716,8.0,9.0,4.0,8.597989385702173,8.0,4.643096640987379,5.193996186098506,7.699180297160447,9.842658691315672,6.615001525817157,3.0,1.0,6.9016751154813845,3.0,5.086128571006554,1.0178721744855541,2.078839949838577,5.473801725290273,8.0,0.11358138864114727,6.383103460146835,5.0,1.4489470386846146,8.128884700148216,4.087303453140046,1.0,6.602141971330564,8.468703468894747,5.0,10.000536954516493,6.21212142915864,1.0,5.591592041319892,8.0,3.0,2.0,3.0,3.6420056848015343,4.905036213595492,1.699404163064021,8.40333576877344,2.0,1.255858403192542,5.0,3.0,7.0,4.173911545066534,8.938474388670077,3.4645701728854794,6.987636815859383,2.136025612815625,3.0,2.2815407484752575,6.0,7.1907596146188775,7.0,3.53359269663285,8.612730715021318,6.0,8.019895512998508,8.0,9.0,1.0,5.0,4.4726344972613,6.4639383494513885,1.0,9.0,9.19767080193713,10.0,7.0,7.632521383570262,2.5840135789294125
251,102383,3.0,9.581972709469808,0.9255212345324002,8.096358743375541,0.2641059210210597,4.0,4.846293359146466,9.0,8.0,1.0,6.0,6.984040128879,8.420876886749175,9.0,9.0,8.97442252926763,5.202876401485086,4.0,1.9486340976065148,4.952360731665324,9.0,2.494614295979587,8.0,9.986759491057143,7.0,8.91677648903751,9.0,0.8730418251386894,2.210260867590704,4.538501512223419,3.162322989655795,3.1738082946798434,5.48097316783901,9.0,4.971695587920232,1.0,8.0,5.628359958059522,10.0,3.0,7.526906200553437,7.410936020707621,9.0,6.243353166833702,8.0,1.1086963528687663,8.45735409033342,6.0,2.157122603334276,8.378108025033756,5.0,3.561878648631881,8.0,3.1177946845924023,0.8969582916303002,8.0,2.0,8.133359966315126,7.211925068849147,3.0,5.5751603009029065,8.0,8.0,2.0,4.0,4.779818516784905,8.335406418634227,5.125138007415037,8.0,8.92013907832602,6.108430164172753,3.889893600646379,7.207332195248157,6.972458930960199,1.0,2.780195109577301,5.826457700145942,8.0,7.0,6.863724999551358,3.0524079930740102,2.0,4.0,5.102636770720911,3.039881455186107,8.0,3.978267416377605,2.0,1.0,10.370997589859671,7.0,9.0,4.5290925723669355,8.555255947484232,1.04399337257044,1.0,1.0,7.0,6.429715442956196,6.0
253,102396,4.900389819982721,6.654748566759597,1.7669381101359407,6.0,1.0,4.0,5.0,7.035793697089764,6.76878176876103,3.0,6.0,5.0,7.0,7.0,8.059318380804857,8.0,5.720249683226961,6.0,4.0,4.194629613757536,8.33520241842086,2.845073786049779,7.822934016949327,8.016727254473729,6.5470446354265395,8.353521506173585,8.0,1.5410289845452159,3.0,3.0,4.0,4.339267919453277,4.971417470367033,7.572053530458606,6.0,2.0,7.880517063003738,4.813606414040289,9.0,4.0,6.134407933267752,6.0,8.0,4.8668821403238915,8.0,3.0,7.0,5.751271535340743,3.6393612374556703,6.0,5.701480653150618,4.0,6.219043014628526,3.0,2.5698092373391304,7.0,4.0,6.0,5.0,4.0,5.0,8.0,5.0,2.63946971497502,4.552412180015099,5.0,6.9526609881219645,6.0,7.0,6.7605975148093345,4.919540438118801,4.0,7.0404616642321916,5.8200616922227315,3.0,3.0,6.0,6.259861168266208,7.0,5.881054195827641,3.0,3.0,4.0,4.83209644510708,5.0,8.0,5.127408646264147,3.408383398712089,2.036961183913961,7.0,7.185205875333676,8.0,5.0,6.254830659119765,2.7348617312949957,3.0,3.101489245294548,7.399997090820854,6.0,5.045666819635257
261,102431,1.0,10.397367798220735,2.9905191834682276,8.252829299096106,1.3862176272659252,3.0,3.0,8.0,7.453701113495972,1.5893165081007408,8.158123645154001,7.928086463989501,7.0,9.455967930239352,8.15565220176248,8.0,6.0,2.0,3.154225823041015,9.0,7.644933702003924,4.486932671452668,8.0,9.730272084040763,6.814346152591957,7.198916317865751,7.0,1.594262497729714,0.5736906107913707,7.0,0.4874790611042359,1.5682569659359118,6.386187180542566,4.0,1.0530413773871468,0.004171177692913715,4.0,8.60415351689661,10.194998279006834,1.8775625213224783,8.0,6.640572735561709,10.0,10.007499929264773,5.0,1.0,9.786978290248394,2.0,1.6966105440936663,8.0,0.0,6.010571265865703,9.020899049377983,4.8538000565358335,0.4266078189628461,4.0,-0.20656511320271145,4.0,10.158030116209245,4.0,3.2474275993844333,8.0,10.292178344960018,6.636032305588735,6.724828098415414,5.0,7.0,1.0,8.899815710796233,9.0,8.0,5.899382454862932,2.9201366282214885,5.72561669098711,-0.7877820655434902,7.0,2.0604482755178357,8.0,6.66536869287847,10.0,4.7646109737351425,3.0,2.894260522206731,7.0,0.29418077437130213,3.807681823734277,1.6091738669992586,1.0,1.0,10.71114674520028,5.0,4.47934523821071,2.0,9.052997227207694,1.0,0.0,-0.9431772237275343,4.0,2.1900684421308743,9.0
262,102434,4.0,5.052510485064599,7.0,4.492065103732703,6.226088039815316,5.0,5.0,4.226380977795104,4.0,6.0279932392261,5.567684318440358,5.0,4.0,4.0,4.0,4.0,5.323748301808709,4.652703260483027,5.6285997486804025,6.0,4.0145970465551954,6.0,4.0,3.8660486926739837,4.235003735594588,4.0,3.625317533981192,6.449208000917573,5.0,6.404330411300724,5.0,5.0,5.693698464410388,3.0,5.0,6.0,3.0,5.0,3.0,4.731256924146404,5.0,4.2999196775582655,5.1204635207115015,6.0,3.0,5.46412233803766,5.0,4.0,4.185329607354376,5.0,4.186370664011703,5.604136611507767,5.0,6.166734701892627,4.7762539326945825,3.2777197445550637,4.0,4.392972326676838,5.00117816846807,5.1661472754161535,5.0542955548988635,3.39129851084449,6.0,6.0,5.0,6.0,3.0,4.607512418269452,5.105781934599265,4.60100054795144,6.0,5.0,3.0,4.3060693747867,4.616735003044432,6.116416357151801,3.714650965738621,6.0,4.0,5.0,6.693152775816581,5.761752896453189,4.400831400106921,5.0,5.0,4.0,5.0,5.0,5.969850460030091,5.148496092905048,3.669217133529691,2.5069511364219763,4.677619320904455,6.0,5.0,4.609957548567359,4.0,3.9608986265410118,4.188126860805277,5.583694629259975
263,102440,7.0,9.0,0.0,7.795945111526899,0.0,4.0,5.744692295804549,9.0,9.0,1.0,5.0,7.0,9.102985970719638,10.298373824371309,10.0,9.0,4.999872752937709,6.830317521259749,1.691004913708752,3.0,10.0,1.0,8.884379833675807,10.0,7.443952712754657,10.0,10.0,0.47760881588653037,2.922898422329783,3.0,4.75778350776255,4.0,6.0,10.10223972999197,8.0,1.0,10.831759189532695,3.7546222859750067,11.04309003121961,3.713141675201001,7.327892394343684,6.0,9.798636312401506,3.5414690540864457,9.305171310044377,1.0,8.0,8.0,2.9856964414873346,8.0,8.965247612206822,2.6763688936336996,8.0,2.372442154426203,1.043454907640618,10.0,6.386537880835054,9.0,5.0,2.302970051354899,6.0,9.0,5.2905553688263405,0.0,4.0,5.143666958069403,9.369096206188482,7.0,8.0,8.527456865127068,5.0,2.83770641926774,10.0,7.23369499742856,1.0,1.0,9.0,9.0,7.690398483648269,4.0,2.260333699317746,1.3727238976898952,4.851508714622181,4.291570929998476,4.985233547071078,9.0,6.0,3.0,1.0,9.907829805603567,9.117686213287195,9.915453028815994,5.413010923477195,9.0,1.0,2.842179106404435,1.0,9.0,9.0,4.402423457863561
265,102452,5.876849081888714,4.0,5.0,4.0,5.0,4.859434178746512,5.0,5.0,5.0,5.526225014125017,5.0,4.0,5.392867452255795,5.0,5.031989768017506,4.917664105518733,5.7198632842937585,5.7414360695815505,5.281125766491609,4.0,5.823429956386538,4.478872145566695,4.790125064663873,4.706605845674083,5.117084157213187,6.0,5.549570685469984,4.875007761020983,5.429727648062663,4.0,5.732625941706067,6.0,5.0,6.0,5.348792118901514,6.0,6.0,3.76383005516273,5.813006543219874,5.0,4.751146493449058,4.8230466122976425,4.533087528496349,4.0,6.0,6.0,4.004335682635295,5.372130391971262,5.202706100533316,5.3377228391325895,6.31193707728882,5.094361413806094,4.917513714169249,5.0,5.0,5.0,6.465611040262877,5.0,3.9755916791199315,5.0,5.0,4.4661718311424545,4.401395734039438,4.0,5.0,6.0,5.0,6.0,5.148753311454058,4.0,4.0,4.648880690008262,6.0,5.0,7.0,4.0,5.6364920407228745,4.884023000860173,5.0,4.584338539898828,5.333977231157176,5.0,5.0,4.597102643601225,6.0,5.875192442941445,5.839167451724718,5.0,5.13942929649856,4.364994183049307,5.0,4.5947040773456465,5.0,4.5560650583395095,5.0,6.0,5.777897917287811,5.0,6.0,5.0
266,102460,4.0,7.0,2.521371624046556,6.0,2.3335367269623517,4.0,4.0,6.552674407990403,8.0,2.0,6.0,6.297909164940758,7.0,7.0,7.185790222713138,8.0,5.849879507744825,4.347036375955209,3.8188054437096732,5.0,7.0,2.3179011039641586,6.0,8.094141494342937,6.099478875678155,7.326510680377157,7.0027149330052065,2.570387685822473,3.2756590195428696,4.403250248453121,4.1736809417047125,4.0,5.0,6.772314057348258,4.4429035357172335,2.465610042660043,6.687352186398739,5.0,9.0,5.0,6.0,4.0,8.0,5.0,6.655552161447648,3.6459817603909417,6.923148354795002,5.578469014585343,6.0,7.464587968877462,5.203472540082422,6.0,7.0,3.773425357034264,2.750570565353006,6.454644608344633,3.0,5.0,6.0,4.261354334160398,4.257372253622203,6.705787977803732,5.0,3.9003406265498226,5.350914808119631,5.0,7.780477520245018,4.0,7.0,6.4729406601887165,4.729198407193253,6.002408593060358,7.0,5.0,3.008202610753693,4.025112326908792,5.0,6.0,7.0,6.55090723872544,3.4714928721011358,2.987301020212037,4.0,6.0,4.3743200447800215,7.0,3.8353109836894888,3.5274631116120685,2.0,7.04508122940066,6.26099326791901,7.0,4.904055347802116,7.0,2.3854812261125558,2.0,2.6334209537133635,5.643448302516839,5.140626915113483,5.1169643516668275
267,102466,0.11132902370119929,6.0,11.648605861159176,5.0,10.0,7.0,3.165301229732847,2.0,3.535317099014572,7.542168914910464,5.0,8.0,1.5941624067467028,2.7058227172586626,1.0,0.8179347411857134,6.154551924497948,1.0,8.236922429086126,9.0,0.0,9.704429125352657,1.0,2.0889525008924714,2.5369547335637725,-0.2802986109410694,0.012191357834191535,10.0,4.198807168219869,10.0,3.0,3.9936075705333383,6.080591459215311,0.0,0.4417780105751309,4.518415148960102,-0.41625135452462025,8.0,0.0,6.0,4.818067612943441,3.251287939966472,5.0,10.0,0.5128021025535612,7.0,7.0,1.0,5.0,5.471918353171759,0.0,9.030400640902586,5.898798146796359,8.597872885421364,8.0,-0.39140473896019634,0.5816314732965776,1.9103570223766955,8.949575412735161,7.0,3.011646298894671,1.0,9.0,11.117762416164975,8.0,4.214182784506544,0.805036295819863,0.0,5.0,4.988899246714949,7.257531379390191,9.0,0.0,4.0,3.81182607738916,10.543710794735325,0.0,3.0,3.0,9.0,9.083383809870957,7.148700265546335,5.100720902927946,7.213005223650053,2.1186719539398857,0.0,1.3622189017338184,5.075259746191212,9.0,5.840562785140779,1.0,0.0,4.0,6.0,7.0,1.0,2.0,0.3120036492536839,0.0,7.557224939557683
